RFC,Patente,Sección Aduanera,Número Pedimento,Tipo Operación,Clave Documento,Fecha Pago Real,Secuencia Fracción,Fracción,Subdivisión Fracción (NICO),Descripción Mercancía,Padrón,Tipo,Sector,Fecha DOF,Número Pedimento Anterior,Documento Anterior,Fecha Operación Anterior
SVD000317AH4,3694,750,1065820,2,V1,2021-11-16,8,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1022260,2,V1,2021-05-06,9,74040003,	01,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1048424,2,V1,2021-09-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1058430,2,V1,2021-10-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,6,74040003,	99,DESPERDICIO DE BRONCE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1042932,2,V1,2021-09-27,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,1029004,2,V1,2021-06-14,7,74040003,	99,DESPERDICIO DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,22,74040099,	,COBRE CONTAMINADO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,21,74040099,	,BRONCE CONTAMINADO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,22,74040099,	,COBRE CONTAMINADO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3694,750,61485,2,V1,2021-01-18,21,74040099,	,BRONCE CONTAMINADO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,1,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,2,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,2,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,2,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,1,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,2,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,2,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1021238,1,A1,2021-12-11,2,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1015663,1,A1,2021-06-08,1,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1015663,1,A1,2021-06-08,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1015663,1,A1,2021-06-08,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1015663,1,A1,2021-06-08,1,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1015663,1,A1,2021-06-08,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1015663,1,A1,2021-06-08,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1018082,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1018082,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1018082,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1018082,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1018082,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1018082,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1018093,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1018093,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1018093,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1018093,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1018093,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1018093,1,A1,2021-09-27,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,16,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,17,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,16,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,17,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,16,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,17,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,16,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,17,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,16,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,17,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,16,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1006777,1,IN,2021-07-19,17,74091999,	00,TIRAS DE COBRE CON ADHESIVO (ESCUDO),9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1021519,1,A1,2021-12-23,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1021519,1,A1,2021-12-23,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1021519,1,A1,2021-12-23,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1021519,1,A1,2021-12-23,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1021519,1,A1,2021-12-23,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1021519,1,A1,2021-12-23,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1018573,1,A1,2021-10-07,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1018573,1,A1,2021-10-07,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1018573,1,A1,2021-10-07,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1018573,1,A1,2021-10-07,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1018573,1,A1,2021-10-07,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1018573,1,A1,2021-10-07,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,48,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,85,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,48,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,85,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,48,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,85,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,48,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,85,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,48,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,85,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,48,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1006049,1,IN,2021-07-08,85,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1016239,1,A1,2021-08-12,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1016239,1,A1,2021-08-12,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1016239,1,A1,2021-08-12,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1016239,1,A1,2021-08-12,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1016239,1,A1,2021-08-12,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1016239,1,A1,2021-08-12,1,74091999,	00,TIRAS DE COBRE CON ADHESIVO,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1020410,1,A1,2021-11-18,1,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1020410,1,A1,2021-11-18,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1020410,1,A1,2021-11-18,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3711,480,1020410,1,A1,2021-11-18,1,74091999,	00,TIRAS DE COBRE,9,B,"9.- Oro, plata y cobre.",,,,
SVD000317AH4,3711,480,1020410,1,A1,2021-11-18,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3711,480,1020410,1,A1,2021-11-18,1,74091999,	00,TIRAS DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",28/11/2022,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,29,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
SVD000317AH4,3694,640,1008225,1,A1,2021-07-30,28,74102104,	00,TIRA DE COBRE,9,B,"Sector 9.- Oro, plata y cobre.",24/12/2020,,,
